cbg_fips,latitude,longitude
3.6047E+11,40.62183765,-74.00763472
3.6047E+11,40.61983723,-74.00971623
3.6047E+11,40.68476403,-73.96257041
3.6047E+11,40.6817536,-73.96300699
3.6047E+11,40.68374563,-73.96383233
3.6047E+11,40.68577033,-73.96429866
3.6047E+11,40.62316811,-74.00983699
3.6047E+11,40.62116734,-74.0119186
3.6047E+11,40.67965539,-73.9633685
3.6047E+11,40.68029254,-73.96636834
3.6047E+11,40.62449826,-74.01203947
3.6047E+11,40.62249769,-74.01412064
3.6047E+11,40.67836155,-73.96538441
3.6047E+11,40.67748349,-73.96570547
3.6047E+11,40.67660482,-73.96602352
3.6047E+11,40.62605656,-74.01399565
3.6047E+11,40.62395118,-74.01659617
3.6047E+11,40.67490276,-73.96487978
3.6047E+11,40.67425285,-73.96784722
3.6047E+11,40.67583601,-73.96818586
3.6047E+11,40.62514618,-74.00778037
3.6047E+11,40.62538229,-74.00992761
3.6047E+11,40.62731727,-74.01110926
3.6047E+11,40.62654424,-74.00632611
3.6047E+11,40.62787476,-74.00852892
3.6047E+11,40.62893726,-74.01039618
3.6047E+11,40.69730241,-73.97854426
3.6047E+11,40.69708779,-73.97309573
3.6047E+11,40.63037313,-74.00546146
3.6047E+11,40.62826543,-74.00453606
3.6047E+11,40.62963919,-74.00758821
3.6047E+11,40.67025672,-73.96032976
3.6047E+11,40.66841036,-73.96046789
3.6047E+11,40.665889,-73.96063183
3.6047E+11,40.63084963,-74.00185027
3.6047E+11,40.63226523,-74.00430393
3.6047E+11,40.6743498,-73.96176595
3.6047E+11,40.67252109,-73.9618867
3.6047E+11,40.67362675,-73.96497474
3.6047E+11,40.6727717,-73.96486815
3.6047E+11,40.63149912,-73.99758896
3.6047E+11,40.63282872,-73.99978996
3.6047E+11,40.63411636,-74.00199244
3.6047E+11,40.67365087,-73.95870632
3.6047E+11,40.67189726,-73.95934345
3.6047E+11,40.63317946,-73.9958419
3.6047E+11,40.63450888,-73.9980424
3.6047E+11,40.63566977,-74.00005103
3.6047E+11,40.67337761,-73.95494187
3.6047E+11,40.67217841,-73.95482234
3.6047E+11,40.67108151,-73.95577627
3.6047E+11,40.63569763,-73.9932201
3.6047E+11,40.63492839,-73.99521571
3.6047E+11,40.63663232,-73.99747784
3.6047E+11,40.63736448,-73.99599813
3.6047E+11,40.67764616,-73.95408988
3.6047E+11,40.67566971,-73.9545863
3.6047E+11,40.67437112,-73.95448966
3.6047E+11,40.63765886,-73.99118156
3.6047E+11,40.63748388,-73.99391593
3.6047E+11,40.63917311,-73.9937408
3.6047E+11,40.64017834,-73.98855934
3.6047E+11,40.63905796,-73.9897249
3.6047E+11,40.64048134,-73.99210618
3.6047E+11,40.64176485,-73.99049827
3.6047E+11,40.64145078,-73.98543324
3.6047E+11,40.64330367,-73.98856594
3.6047E+11,40.68217735,-73.95472398
3.6047E+11,40.68048616,-73.95636281
3.6047E+11,40.68110155,-73.95991526
3.6047E+11,40.68235408,-73.95805122
3.6047E+11,40.64107777,-73.98108506
3.6047E+11,40.63772841,-73.98062982
3.6047E+11,40.63919879,-73.98240643
3.6047E+11,40.68639591,-73.95561948
3.6047E+11,40.68456424,-73.95525349
3.6047E+11,40.68611462,-73.95806134
3.6047E+11,40.6842827,-73.95769575
3.6047E+11,40.63590891,-73.98224193
3.6047E+11,40.63751851,-73.98415318
3.6047E+11,40.63994392,-73.98640851
3.6047E+11,40.68799334,-73.96127733
3.6047E+11,40.6856386,-73.96056671
3.6047E+11,40.68390838,-73.96094752
3.6047E+11,40.63422946,-73.98399132
3.6047E+11,40.6356295,-73.98731746
3.6047E+11,40.63716891,-73.98810514
3.6047E+11,40.63828886,-73.98693884
3.6047E+11,40.63639903,-73.98531963
3.6047E+11,40.68795019,-73.95842032
3.6047E+11,40.68979926,-73.95865723
3.6047E+11,40.68890678,-73.9560648
3.6047E+11,40.63443889,-73.98735899
3.6047E+11,40.63388021,-73.98794353
3.6047E+11,40.63331894,-73.98852393
3.6047E+11,40.6917278,-73.95762819
3.6047E+11,40.693563,-73.95799437
3.6047E+11,40.63086923,-73.98748738
3.6047E+11,40.63230364,-73.99137336
3.6047E+11,40.63286521,-73.9907932
3.6047E+11,40.633423,-73.99020619
3.6047E+11,40.62918921,-73.98923653
3.6047E+11,40.63051906,-73.99143918
3.6047E+11,40.6318505,-73.99364158
3.6047E+11,40.6277893,-73.99069456
3.6047E+11,40.62884346,-73.99423427
3.6047E+11,40.62957139,-73.99341323
3.6047E+11,40.69296279,-73.95395095
3.6047E+11,40.69039439,-73.95343961
3.6047E+11,40.62482956,-73.99142755
3.6047E+11,40.62713173,-73.99447118
3.6047E+11,40.68892909,-73.95314934
3.6047E+11,40.68746322,-73.95285724
3.6047E+11,40.68599742,-73.95256537
3.6047E+11,40.62005443,-73.9839877
3.6047E+11,40.62166131,-73.98588276
3.6047E+11,40.62298506,-73.9880898
3.6047E+11,40.68453202,-73.95227438
3.6047E+11,40.68306667,-73.95198331
3.6047E+11,40.68196783,-73.95176328
3.6047E+11,40.68106097,-73.95138809
3.6047E+11,40.61765754,-73.97933614
3.6047E+11,40.61785714,-73.98266855
3.6047E+11,40.61900593,-73.98149331
3.6047E+11,40.67928721,-73.94683614
3.6047E+11,40.67955204,-73.95211286
3.6047E+11,40.6201493,-73.98836155
3.6047E+11,40.6222671,-73.99119207
3.6047E+11,40.6849314,-73.94880593
3.6047E+11,40.68346613,-73.94851473
3.6047E+11,40.68200163,-73.94822344
3.6047E+11,40.6807969,-73.94782423
3.6047E+11,40.6243202,-73.99533145
3.6047E+11,40.62227428,-73.99684695
3.6047E+11,40.68932823,-73.94968005
3.6047E+11,40.68786269,-73.94938985
3.6047E+11,40.68639707,-73.94909784
3.6047E+11,40.61850054,-73.98912217
3.6047E+11,40.61916533,-73.99201986
3.6047E+11,40.62057291,-73.99442431
3.6047E+11,40.6208736,-73.99224402
3.6047E+11,40.69446126,-73.95070335
3.6047E+11,40.69299138,-73.95040971
3.6047E+11,40.69115979,-73.95004556
3.6047E+11,40.61537603,-73.98166328
3.6047E+11,40.61672403,-73.98386805
3.6047E+11,40.61805359,-73.98606888
3.6047E+11,40.69850175,-73.95150745
3.6047E+11,40.69630031,-73.95106771
3.6047E+11,40.61406959,-73.98444897
3.6047E+11,40.61613471,-73.98713968
3.6047E+11,40.69701571,-73.94807346
3.6047E+11,40.69844349,-73.94544805
3.6047E+11,40.69938279,-73.94709954
3.6047E+11,40.61196681,-73.98520968
3.6047E+11,40.61330485,-73.98742555
3.6047E+11,40.61463461,-73.98962615
3.6047E+11,40.69497572,-73.94622514
3.6047E+11,40.69697487,-73.94515548
3.6047E+11,40.61705371,-73.9906062
3.6047E+11,40.61564519,-73.99204878
3.6047E+11,40.61744616,-73.99375926
3.6047E+11,40.69366917,-73.94451668
3.6047E+11,40.69220346,-73.94422553
3.6047E+11,40.69094152,-73.94542459
3.6047E+11,40.69187773,-73.94706079
3.6047E+11,40.69334323,-73.94735164
3.6047E+11,40.61954956,-73.99635186
3.6047E+11,40.61800407,-73.99773661
3.6047E+11,40.68947669,-73.94513316
3.6047E+11,40.61584799,-73.99540601
3.6047E+11,40.61470195,-73.99658232
3.6047E+11,40.61362631,-73.99841201
3.6047E+11,40.61576547,-73.99889243
3.6047E+11,40.68801183,-73.94484056
3.6047E+11,40.68727861,-73.94469432
3.6047E+11,40.68654574,-73.94455018
3.6047E+11,40.6858131,-73.94440409
3.6047E+11,40.61091892,-73.9874908
3.6047E+11,40.61288654,-73.99024929
3.6047E+11,40.61423899,-73.99349076
3.6047E+11,40.68508017,-73.94425744
3.6047E+11,40.68434718,-73.94411317
3.6047E+11,40.68361458,-73.94396626
3.6047E+11,40.68288181,-73.94382115
3.6047E+11,40.60942917,-73.98784854
3.6047E+11,40.60921361,-73.98986854
3.6047E+11,40.61179609,-73.99257883
3.6047E+11,40.61076752,-73.99006317
3.6047E+11,40.68194779,-73.94218445
3.6047E+11,40.68059983,-73.94182266
3.6047E+11,40.68124378,-73.94489567
3.6047E+11,40.60494634,-73.98887923
3.6047E+11,40.60656856,-73.99082977
3.6047E+11,40.67884296,-73.94033093
3.6047E+11,40.67867305,-73.9334771
3.6047E+11,40.60862922,-73.99046847
3.6047E+11,40.60846726,-73.99245817
3.6047E+11,40.60769811,-73.99445261
3.6047E+11,40.68207463,-73.937815
3.6047E+11,40.68134171,-73.93767071
3.6047E+11,40.68036588,-73.93708228
3.6047E+11,40.60979571,-73.99465917
3.6047E+11,40.61195122,-73.99583639
3.6047E+11,40.68500468,-73.93839752
3.6047E+11,40.68427305,-73.93825231
3.6047E+11,40.68354014,-73.93810843
3.6047E+11,40.68280727,-73.93796219
3.6047E+11,40.61238726,-73.99895134
3.6047E+11,40.61093011,-73.99879198
3.6047E+11,40.61002854,-74.0001694
3.6047E+11,40.68773326,-73.93748942
3.6047E+11,40.68626638,-73.93720003
3.6047E+11,40.68593559,-73.94007832
3.6047E+11,40.68740174,-73.94036988
3.6047E+11,40.60825197,-73.99969127
3.6047E+11,40.6058327,-74.00236624
3.6047E+11,40.69086559,-73.93956388
3.6047E+11,40.6901336,-73.93941969
3.6047E+11,40.6894024,-73.93926933
3.6047E+11,40.68866845,-73.93913104
3.6047E+11,40.60063873,-74.00720789
3.6047E+11,40.60325646,-74.00504507
3.6047E+11,40.6935928,-73.93865819
3.6047E+11,40.69212806,-73.93836544
3.6047E+11,40.69252857,-73.94139063
3.6047E+11,40.59953546,-74.00530372
3.6047E+11,40.60224392,-74.00311891
3.6047E+11,40.60162634,-74.00196624
3.6047E+11,40.69599814,-73.94058532
3.6047E+11,40.69526218,-73.94043695
3.6047E+11,40.69452868,-73.94029413
3.6047E+11,40.60755947,-73.99698602
3.6047E+11,40.6061397,-73.99846317
3.6047E+11,40.60426525,-74.00042677
3.6047E+11,40.69943473,-73.94209293
3.6047E+11,40.69745896,-73.94088626
3.6047E+11,40.59756496,-74.00376822
3.6047E+11,40.59896086,-74.00320818
3.6047E+11,40.59878073,-74.00191468
3.6047E+11,40.60011155,-74.00113531
3.6047E+11,40.601484,-73.99970041
3.6047E+11,40.69654083,-73.93623838
3.6047E+11,40.69513541,-73.93493321
3.6047E+11,40.69445457,-73.93438981
3.6047E+11,40.60594949,-73.99507551
3.6047E+11,40.60453117,-73.99655097
3.6047E+11,40.60310186,-73.99803973
3.6047E+11,40.69323881,-73.92996004
3.6047E+11,40.69226667,-73.93390425
3.6047E+11,40.69299771,-73.93405632
3.6047E+11,40.69373017,-73.9342007
3.6047E+11,40.60489115,-73.99257072
3.6047E+11,40.60377288,-73.99373395
3.6047E+11,40.60206308,-73.995514
3.6047E+11,40.69116804,-73.93368824
3.6047E+11,40.69006776,-73.93347364
3.6047E+11,40.68933586,-73.93331973
3.6047E+11,40.59712747,-74.00068791
3.6047E+11,40.60009221,-73.99754246
3.6047E+11,40.68860364,-73.93317933
3.6047E+11,40.6878713,-73.93303159
3.6047E+11,40.68713832,-73.93288459
3.6047E+11,40.68640571,-73.93274306
3.6047E+11,40.59533352,-73.99845977
3.6047E+11,40.68547488,-73.93106127
3.6047E+11,40.68400949,-73.93077083
3.6047E+11,40.68367304,-73.93369427
3.6047E+11,40.68513882,-73.93398466
3.6047E+11,40.60326161,-73.99064266
3.6047E+11,40.60151352,-73.99285565
3.6047E+11,40.59950883,-73.99371214
3.6047E+11,40.59892864,-73.99573937
3.6047E+11,40.68217779,-73.93040458
3.6047E+11,40.68018434,-73.93125071
3.6047E+11,40.68184099,-73.93332902
3.6047E+11,40.60246802,-73.98751855
3.6047E+11,40.59907134,-73.98707274
3.6047E+11,40.6007853,-73.98960437
3.6047E+11,40.67792568,-73.92387452
3.6047E+11,40.67830134,-73.92774652
3.6047E+11,40.5988511,-73.99101045
3.6047E+11,40.59648241,-73.98728515
3.6047E+11,40.67739602,-73.91222585
3.6047E+11,40.67754388,-73.91499778
3.6047E+11,40.67776825,-73.91905662
3.6047E+11,40.59706551,-73.99284453
3.6047E+11,40.59550083,-73.99030683
3.6047E+11,40.59417227,-73.98810541
3.6047E+11,40.67495217,-73.91523723
3.6047E+11,40.67525054,-73.92068328
3.6047E+11,40.67510484,-73.9180069
3.6047E+11,40.59107879,-73.99790944
3.6047E+11,40.59152898,-73.99481983
3.6047E+11,40.59512937,-73.99469534
3.6047E+11,40.59326083,-73.99269189
3.6047E+11,40.67864796,-73.95859993
3.6047E+11,40.67705494,-73.95915458
3.6047E+11,40.6761762,-73.95946914
3.6047E+11,40.67529398,-73.95978502
3.6047E+11,40.59116386,-73.9861354
3.6047E+11,40.67559893,-73.92630163
3.6047E+11,40.6754398,-73.92344481
3.6047E+11,40.67556856,-73.92688324
3.6047E+11,40.5865971,-73.97954604
3.6047E+11,40.67677459,-73.93315399
3.6047E+11,40.67525713,-73.93279382
3.6047E+11,40.67660686,-73.93734735
3.6047E+11,40.67551676,-73.94022836
3.6047E+11,40.6771486,-73.9400785
3.6047E+11,40.67729962,-73.94284405
3.6047E+11,40.67567124,-73.94299826
3.6047E+11,40.67582225,-73.94576867
3.6047E+11,40.67745166,-73.94561542
3.6047E+11,40.58784547,-73.99658761
3.6047E+11,40.58972562,-73.98957435
3.6047E+11,40.58531186,-73.99359094
3.6047E+11,40.58874741,-73.99113811
3.6047E+11,40.58755998,-73.98711132
3.6047E+11,40.67760504,-73.94838043
3.6047E+11,40.67597188,-73.94853792
3.6047E+11,40.67612609,-73.95131512
3.6047E+11,40.67778333,-73.95130486
3.6047E+11,40.67476641,-73.95004201
3.6047E+11,40.67387533,-73.95012498
3.6047E+11,40.67298425,-73.95020854
3.6047E+11,40.67157191,-73.94895042
3.6047E+11,40.67031404,-73.95046288
3.6047E+11,40.67172257,-73.9517201
3.6047E+11,40.66890151,-73.9492012
3.6047E+11,40.66711383,-73.94936904
3.6047E+11,40.66511082,-73.94958197
3.6047E+11,40.66905093,-73.95196891
3.6047E+11,40.66726447,-73.95213835
3.6047E+11,40.66592733,-73.95226429
3.6047E+11,40.66464881,-73.95242099
3.6047E+11,40.6686786,-73.95458828
3.6047E+11,40.6665062,-73.95508039
3.6047E+11,40.66462802,-73.95552398
3.6047E+11,40.6695184,-73.95694028
3.6047E+11,40.66775912,-73.95757661
3.6047E+11,40.66555069,-73.95843805
3.6047E+11,40.57711981,-73.98486407
3.6047E+11,40.57541411,-73.98793788
3.6047E+11,40.57482266,-73.99095314
3.6047E+11,40.57708814,-73.99135015
3.6047E+11,40.57743954,-73.98817368
3.6047E+11,40.66285489,-73.95545331
3.6047E+11,40.66299212,-73.9589551
3.6047E+11,40.66191657,-73.9618786
3.6047E+11,40.57679446,-73.99400544
3.6047E+11,40.57643964,-73.99718447
3.6047E+11,40.57612561,-73.99982907
3.6047E+11,40.57588635,-74.00195208
3.6047E+11,40.66345564,-73.94420776
3.6047E+11,40.66340896,-73.94678322
3.6047E+11,40.66322383,-73.94945641
3.6047E+11,40.66304741,-73.95233794
3.6047E+11,40.57860219,-74.00164503
3.6047E+11,40.58035398,-74.00275839
3.6047E+11,40.57916606,-73.99675391
3.6047E+11,40.66392253,-73.93858978
3.6047E+11,40.66391058,-73.94136465
3.6047E+11,40.66463246,-73.94554785
3.6047E+11,40.66614053,-73.9397166
3.6047E+11,40.66532485,-73.94118319
3.6047E+11,40.66617091,-73.945747
3.6047E+11,40.66736524,-73.93821614
3.6047E+11,40.66752421,-73.94098362
3.6047E+11,40.66775751,-73.94513881
3.6047E+11,40.57697999,-74.0056147
3.6047E+11,40.57431428,-74.0050932
3.6047E+11,40.57581949,-74.00958874
3.6047E+11,40.57776898,-74.01086029
3.6047E+11,40.57991754,-74.00700234
3.6047E+11,40.66917203,-73.93804228
3.6047E+11,40.66922655,-73.94174561
3.6047E+11,40.6697529,-73.9454095
3.6047E+11,40.67099157,-73.9378739
3.6047E+11,40.67114239,-73.94064348
3.6047E+11,40.67129602,-73.94340939
3.6047E+11,40.67145211,-73.94617657
3.6047E+11,40.57228927,-73.9983862
3.6047E+11,40.57236642,-73.99310001
3.6047E+11,40.67414321,-73.94407324
3.6047E+11,40.67364797,-73.9459727
3.6047E+11,40.67268248,-73.94467221
3.6047E+11,40.57438032,-73.99357484
3.6047E+11,40.57407583,-73.99619892
3.6047E+11,40.5739339,-73.9988157
3.6047E+11,40.57393938,-74.00151295
3.6047E+11,40.67409215,-73.93758353
3.6047E+11,40.67238286,-73.93912723
3.6047E+11,40.67379296,-73.9403816
3.6047E+11,40.67208403,-73.93362123
3.6047E+11,40.67370118,-73.93372507
3.6047E+11,40.67355893,-73.92789011
3.6047E+11,40.67266671,-73.9279763
3.6047E+11,40.67177499,-73.92805909
3.6047E+11,40.58142735,-73.98250667
3.6047E+11,40.57733509,-73.98270952
3.6047E+11,40.67053842,-73.92956592
3.6047E+11,40.66871379,-73.92973792
3.6047E+11,40.66690671,-73.92991155
3.6047E+11,40.66561292,-73.93003239
3.6047E+11,40.57780529,-73.97719874
3.6047E+11,40.57747273,-73.97966893
3.6047E+11,40.67069056,-73.93233604
3.6047E+11,40.66886519,-73.93250753
3.6047E+11,40.66661188,-73.93272227
3.6047E+11,40.57038966,-73.98349742
3.6047E+11,40.57322039,-73.98073322
3.6047E+11,40.6708413,-73.93510461
3.6047E+11,40.66901703,-73.93527558
3.6047E+11,40.66676281,-73.9354863
3.6047E+11,40.58234418,-73.97100218
3.6047E+11,40.57821504,-73.97441098
3.6047E+11,40.57577466,-73.97458556
3.6047E+11,40.66480097,-73.93152496
3.6047E+11,40.66395733,-73.93241358
3.6047E+11,40.66437772,-73.93575294
3.6047E+11,40.58088207,-73.96971066
3.6047E+11,40.57719088,-73.97163439
3.6047E+11,40.57834668,-73.97031294
3.6047E+11,40.57788719,-73.96880243
3.6047E+11,40.66803387,-73.92682692
3.6047E+11,40.67288103,-73.92368996
3.6047E+11,40.67109775,-73.92385775
3.6047E+11,40.66932535,-73.92403089
3.6047E+11,40.6676765,-73.92384978
3.6047E+11,40.57568166,-73.96755178
3.6047E+11,40.57568477,-73.96571745
3.6047E+11,40.57596823,-73.9639787
3.6047E+11,40.57650633,-73.96037037
3.6047E+11,40.57623603,-73.96213521
3.6047E+11,40.67033164,-73.91770493
3.6047E+11,40.66879866,-73.92042696
3.6047E+11,40.67008549,-73.92118089
3.6047E+11,40.57875658,-73.96123548
3.6047E+11,40.57811142,-73.96409481
3.6047E+11,40.57746997,-73.96686562
3.6047E+11,40.67235624,-73.91249346
3.6047E+11,40.6720117,-73.92028279
3.6047E+11,40.67199067,-73.91551755
3.6047E+11,40.67258278,-73.91824248
3.6047E+11,40.58057183,-73.9621058
3.6047E+11,40.57966793,-73.96608098
3.6047E+11,40.67479935,-73.91246701
3.6047E+11,40.67548673,-73.90960421
3.6047E+11,40.67467139,-73.90766217
3.6047E+11,40.58363398,-73.96254464
3.6047E+11,40.58228562,-73.96544693
3.6047E+11,40.58233102,-73.96311301
3.6047E+11,40.67696075,-73.90462625
3.6047E+11,40.67856012,-73.904706
3.6047E+11,40.68003713,-73.90746683
3.6047E+11,40.6772425,-73.90941311
3.6047E+11,40.67930584,-73.90962608
3.6047E+11,40.68166364,-73.91032375
3.6047E+11,40.59024405,-73.96299532
3.6047E+11,40.58825228,-73.96180457
3.6047E+11,40.58662778,-73.96453889
3.6047E+11,40.58606874,-73.96154419
3.6047E+11,40.68178213,-73.91424823
3.6047E+11,40.68105021,-73.91410266
3.6047E+11,40.68031534,-73.91395397
3.6047E+11,40.67958164,-73.91381611
3.6047E+11,40.67884302,-73.91313444
3.6047E+11,40.68520216,-73.91567279
3.6047E+11,40.68304303,-73.91310922
3.6047E+11,40.68272894,-73.91579519
3.6047E+11,40.68419488,-73.91608681
3.6047E+11,40.58904938,-73.96679994
3.6047E+11,40.58853723,-73.968898
3.6047E+11,40.5855104,-73.96783189
3.6047E+11,40.58815047,-73.97276281
3.6047E+11,40.58467849,-73.97282491
3.6047E+11,40.58508743,-73.97013933
3.6047E+11,40.58799506,-73.97053084
3.6047E+11,40.68629653,-73.92062476
3.6047E+11,40.68849558,-73.92220148
3.6047E+11,40.68700965,-73.92086811
3.6047E+11,40.68556444,-73.92047782
3.6047E+11,40.68425228,-73.91885899
3.6047E+11,40.68263086,-73.91990753
3.6047E+11,40.68394125,-73.92155955
3.6047E+11,40.68189733,-73.91976203
3.6047E+11,40.6807985,-73.91955695
3.6047E+11,40.67941465,-73.91893735
3.6047E+11,40.68249992,-73.92430906
3.6047E+11,40.68037222,-73.92383431
3.6047E+11,40.68025865,-73.92703865
3.6047E+11,40.68214443,-73.92740542
3.6047E+11,40.59027302,-73.98256397
3.6047E+11,40.59252458,-73.98298465
3.6047E+11,40.59161643,-73.97999142
3.6047E+11,40.68563223,-73.92642355
3.6047E+11,40.68489879,-73.9262818
3.6047E+11,40.68416637,-73.9261352
3.6047E+11,40.68343391,-73.9259879
3.6047E+11,40.68856232,-73.92700701
3.6047E+11,40.68783,-73.92686512
3.6047E+11,40.68709749,-73.92671762
3.6047E+11,40.68636451,-73.92657196
3.6047E+11,40.59207524,-73.97355292
3.6047E+11,40.59271042,-73.97706177
3.6047E+11,40.69090629,-73.92631597
3.6047E+11,40.68929404,-73.92715376
3.6047E+11,40.69020575,-73.92900956
3.6047E+11,40.69167125,-73.92930209
3.6047E+11,40.59316379,-73.96741205
3.6047E+11,40.59335099,-73.96870209
3.6047E+11,40.59166286,-73.96996512
3.6047E+11,40.59384004,-73.97085575
3.6047E+11,40.70050034,-73.93856608
3.6047E+11,40.69904766,-73.9372136
3.6047E+11,40.69785574,-73.93480592
3.6047E+11,40.59242194,-73.96282616
3.6047E+11,40.59349392,-73.96591823
3.6047E+11,40.70074519,-73.93475315
3.6047E+11,40.69845276,-73.93208365
3.6047E+11,40.5970242,-73.9631946
3.6047E+11,40.59475573,-73.96289939
3.6047E+11,40.69636024,-73.92909238
3.6047E+11,40.69621061,-73.93222716
3.6047E+11,40.69440157,-73.92882062
3.6047E+11,40.59937226,-73.96226397
3.6047E+11,40.59910504,-73.96447077
3.6047E+11,40.59777933,-73.96664111
3.6047E+11,40.69313107,-73.92324476
3.6047E+11,40.69208034,-73.92465044
3.6047E+11,40.69416803,-73.92615358
3.6047E+11,40.59755505,-73.96871715
3.6047E+11,40.5971787,-73.970609
3.6047E+11,40.6874384,-73.91647157
3.6047E+11,40.68872203,-73.91872752
3.6047E+11,40.69024015,-73.92139912
3.6047E+11,40.59551825,-73.97422692
3.6047E+11,40.59529784,-73.97873282
3.6047E+11,40.68889335,-73.91504813
3.6047E+11,40.69035241,-73.91766966
3.6047E+11,40.6917272,-73.920445
3.6047E+11,40.59808026,-73.97374902
3.6047E+11,40.59774889,-73.9767605
3.6047E+11,40.5974718,-73.97914469
3.6047E+11,40.68599538,-73.91125815
3.6047E+11,40.68573171,-73.9134643
3.6047E+11,40.68735906,-73.91332607
3.6047E+11,40.59616971,-73.98129819
3.6047E+11,40.59590506,-73.98364986
3.6047E+11,40.68451185,-73.90670499
3.6047E+11,40.68380873,-73.91007847
3.6047E+11,40.68547316,-73.90903612
3.6047E+11,40.60195231,-73.98476338
3.6047E+11,40.60238788,-73.98595112
3.6047E+11,40.68146382,-73.90464159
3.6047E+11,40.68209832,-73.90707825
3.6047E+11,40.60185386,-73.98284953
3.6047E+11,40.59944615,-73.98286693
3.6047E+11,40.59964675,-73.98100923
3.6047E+11,40.68439608,-73.90126887
3.6047E+11,40.60118185,-73.97788259
3.6047E+11,40.60106254,-73.97888078
3.6047E+11,40.60131198,-73.98021946
3.6047E+11,40.69126108,-73.90368157
3.6047E+11,40.690321,-73.90544268
3.6047E+11,40.69197099,-73.90616759
3.6047E+11,40.60041634,-73.97448923
3.6047E+11,40.60171937,-73.97668897
3.6047E+11,40.68836094,-73.90606842
3.6047E+11,40.68694788,-73.90758925
3.6047E+11,40.68853926,-73.90836753
3.6047E+11,40.60421924,-73.97332753
3.6047E+11,40.60410658,-73.97513934
3.6047E+11,40.68918176,-73.90949321
3.6047E+11,40.69021017,-73.91063095
3.6047E+11,40.69028977,-73.91211521
3.6047E+11,40.60308179,-73.97109416
3.6047E+11,40.60070217,-73.97104685
3.6047E+11,40.60268469,-73.96708406
3.6047E+11,40.60222141,-73.96864544
3.6047E+11,40.69226837,-73.91290467
3.6047E+11,40.69100924,-73.91472971
3.6047E+11,40.69290212,-73.91541387
3.6047E+11,40.60294077,-73.962738
3.6047E+11,40.60142673,-73.964911
3.6047E+11,40.69419435,-73.9162867
3.6047E+11,40.6926424,-73.91783114
3.6047E+11,40.69395294,-73.91828556
3.6047E+11,40.69432865,-73.91908843
3.6047E+11,40.60643269,-73.96429009
3.6047E+11,40.60435649,-73.96543257
3.6047E+11,40.69490692,-73.92027836
3.6047E+11,40.69554001,-73.92141012
3.6047E+11,40.69596718,-73.92216246
3.6047E+11,40.61116899,-73.96358011
3.6047E+11,40.60850242,-73.96463628
3.6047E+11,40.69639663,-73.92291142
3.6047E+11,40.69682285,-73.9236649
3.6047E+11,40.69767872,-73.92516827
3.6047E+11,40.69725225,-73.92441547
3.6047E+11,40.60821462,-73.96862056
3.6047E+11,40.60578908,-73.96987011
3.6047E+11,40.60791967,-73.97127838
3.6047E+11,40.69794657,-73.92761188
3.6047E+11,40.70004509,-73.92783646
3.6047E+11,40.69932648,-73.92530844
3.6047E+11,40.60759134,-73.97425526
3.6047E+11,40.60647269,-73.97665368
3.6047E+11,40.60594473,-73.97780101
3.6047E+11,40.70146402,-73.92907354
3.6047E+11,40.70071438,-73.93160186
3.6047E+11,40.70257067,-73.93113796
3.6047E+11,40.60541498,-73.97896147
3.6047E+11,40.60601484,-73.98039582
3.6047E+11,40.60552013,-73.98165226
3.6047E+11,40.70308811,-73.92571243
3.6047E+11,40.70351554,-73.92646377
3.6047E+11,40.70394412,-73.92721413
3.6047E+11,40.70406504,-73.92874966
3.6047E+11,40.60542069,-73.98257905
3.6047E+11,40.6049093,-73.98375755
3.6047E+11,40.60657725,-73.98608873
3.6047E+11,40.70244829,-73.9245844
3.6047E+11,40.70180826,-73.92345584
3.6047E+11,40.70137986,-73.92270549
3.6047E+11,40.70095196,-73.92195496
3.6047E+11,40.61010717,-73.9825112
3.6047E+11,40.60967744,-73.9833735
3.6047E+11,40.60867495,-73.98535644
3.6047E+11,40.6992076,-73.91820898
3.6047E+11,40.69927531,-73.91970913
3.6047E+11,40.70009687,-73.92045053
3.6047E+11,40.70052339,-73.92120395
3.6047E+11,40.61061125,-73.97968
3.6047E+11,40.61084178,-73.98073491
3.6047E+11,40.61056312,-73.98165214
3.6047E+11,40.69673825,-73.91671845
3.6047E+11,40.69890961,-73.91634386
3.6047E+11,40.69784016,-73.91446382
3.6047E+11,40.61000127,-73.97538327
3.6047E+11,40.60968132,-73.97709664
3.6047E+11,40.61050479,-73.97850295
3.6047E+11,40.69591573,-73.9110818
3.6047E+11,40.69417075,-73.91220986
3.6047E+11,40.69584999,-73.91369302
3.6047E+11,40.61257782,-73.97630334
3.6047E+11,40.61281535,-73.97890701
3.6047E+11,40.61434016,-73.97910725
3.6047E+11,40.69334784,-73.90657414
3.6047E+11,40.69224755,-73.90882604
3.6047E+11,40.69410902,-73.9099277
3.6047E+11,40.69420442,-73.90807613
3.6047E+11,40.61055733,-73.96906798
3.6047E+11,40.61021119,-73.9722451
3.6047E+11,40.69599158,-73.90690948
3.6047E+11,40.69756079,-73.9103006
3.6047E+11,40.69922229,-73.91159514
3.6047E+11,40.6132932,-73.96840826
3.6047E+11,40.61286995,-73.9710246
3.6047E+11,40.61294928,-73.97355004
3.6047E+11,40.70060743,-73.91349788
3.6047E+11,40.70132409,-73.91530668
3.6047E+11,40.70287139,-73.91337231
3.6047E+11,40.61307959,-73.96464868
3.6047E+11,40.61166766,-73.96663305
